1,0,0,0,0,0,0,0,22,0,0,0,0,0,0
1,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0
0,2,1,2,1,1,4,0,45.87,0,0,0,0,0,0
0,2,0,0,0,0,0,0,2.93,0,0,0,0,0,0
0,1,0,0,1,3,1,0,33.6,0,0,0,0,0,0
0,23,25,11,13,20,8,0,10.87,0,0,0,0,0,0
0,4,0,3,2,3,5,0,104.9,0,0,0,0,0,0
0,7,7,4,0,12,7,2,57.03,0,0,0,0,1,0
0,14,11,22,8,3,5,1,20.37,0,1,0,0,0,0
0,5,8,4,2,8,0,0,10.03,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14.77,0,0,0,0,0,0
0,12,6,0,0,0,0,1,1.97,0,1,0,0,0,0
0,13,10,11,15,2,11,1,123.87,0,0,0,1,0,0
0,10,3,2,4,0,1,0,60.5,0,0,0,0,0,0
0,14,18,43,45,8,8,0,109.67,0,0,0,0,0,0
1,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0
1,0,0,0,0,0,0,0,77.9,0,0,0,0,0,0
1,0,0,3,7,10,0,0,4.93,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0.47,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14.93,0,0,0,0,0,0
0,11,0,0,0,0,0,0,17.87,0,0,0,0,0,0
0,0,0,0,0,0,0,0,57.07,0,0,0,0,0,0
0,2,1,1,2,1,0,4,4.47,1,0,1,0,2,0
0,1,5,4,1,5,3,2,5.83,0,0,0,0,0,2
0,0,0,0,2,5,2,0,60.23,0,0,0,0,0,0
0,0,0,0,0,0,0,0,42.07,0,0,0,0,0,0
1,15,32,0,0,0,0,3,1.6,0,1,0,0,0,0
0,5,6,4,6,3,5,0,13.33,0,0,0,0,0,0
0,25,21,31,10,25,21,0,123.87,0,0,0,0,0,0
0,7,10,12,7,4,9,0,21.6,0,0,0,0,0,0
0,1,2,2,1,4,6,0,8.67,0,0,0,0,0,0
0,2,5,4,0,0,0,0,2.83,0,0,0,0,0,0
0,12,10,6,0,9,13,0,31.73,0,0,0,0,0,0
1,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25.73,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0
0,0,1,4,1,2,2,0,15.03,0,0,0,0,0,0
0,0,0,0,0,0,0,0,123.87,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0
1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
1,0,0,0,0,0,0,0,32.23,0,0,0,0,0,0
1,0,0,0,0,0,0,0,10.83,0,0,0,0,0,0
1,0,3,0,0,1,1,0,32.9,0,0,0,0,0,0
1,0,0,0,0,0,0,2,66.27,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0.03,0,0,0,0,0,0
0,0,0,0,0,0,0,0,68.63,0,0,0,0,0,0
0,5,4,17,4,2,7,1,44.1,0,0,1,0,0,0
0,1,3,0,1,10,13,0,17.87,0,0,0,0,0,0
1,0,0,0,0,0,0,0,33.1,0,0,0,0,0,0
0,0,0,0,1,15,12,2,14.73,0,0,0,1,0,0
0,0,1,0,2,1,0,1,123.87,0,0,0,1,0,0
0,0,0,0,0,0,3,0,19.23,0,0,0,0,0,0
0,11,1,0,0,2,4,0,19.27,0,0,0,0,0,0
1,15,11,8,12,14,13,0,72.63,0,0,0,0,0,0
0,2,1,3,0,0,1,0,33.47,0,0,0,0,0,0
1,0,0,1,3,3,2,0,36.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0
0,14,9,4,9,6,8,0,123.87,0,0,0,0,0,0
1,0,0,0,0,0,0,0,109.03,0,0,0,0,0,0
0,12,11,3,0,4,22,0,24.87,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0.23,0,0,0,0,0,0
0,1,0,0,1,0,7,0,54.73,0,0,0,0,0,0
0,0,2,0,0,0,0,0,21.27,0,0,0,0,0,0
0,3,1,5,5,0,6,0,18.93,0,0,0,0,0,0
0,0,0,0,0,0,1,0,6.3,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0
1,4,16,10,7,5,0,0,7.07,0,0,0,0,0,0
0,5,2,0,3,1,2,0,34.17,0,0,0,0,0,0
1,0,0,0,0,0,0,0,9.37,0,0,0,0,0,0
0,2,3,1,3,4,1,0,25.27,0,0,0,0,0,0
1,0,0,0,0,0,0,0,55.07,0,0,0,0,0,0
1,0,1,1,6,7,5,0,11.67,0,0,0,0,0,0
0,0,0,11,4,14,19,0,81.9,0,0,0,0,0,0
0,3,2,5,0,4,0,0,14.5,0,0,0,0,0,0
1,0,0,0,0,0,0,0,23.3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.47,0,0,0,0,0,0
1,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0
1,4,0,2,0,0,3,0,90.53,0,0,0,0,0,0
0,1,0,1,0,1,0,0,51.63,0,0,0,0,0,0
0,5,0,0,0,0,0,2,0.6,2,0,0,0,0,0
0,0,0,0,0,0,0,0,103.67,0,0,0,0,0,0
0,21,12,11,2,10,9,0,25.07,0,0,0,0,0,0
1,0,0,1,0,0,0,4,3.07,0,0,2,0,0,0
0,0,0,0,0,0,0,0,33.9,0,0,0,0,0,0
0,1,2,1,0,0,0,1,2.7,0,0,1,0,0,0
0,4,7,6,6,9,5,0,14.03,0,0,0,0,0,0
0,23,10,7,13,21,12,0,16.83,0,0,0,0,0,0
0,4,1,5,7,2,0,0,26.73,0,0,0,0,0,0
1,0,0,0,1,3,0,0,5.8,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.63,0,0,0,0,0,0
0,8,1,6,9,10,9,2,25.67,0,0,0,0,0,2
0,6,1,0,0,0,0,0,72.43,0,0,0,0,0,0
0,0,0,0,0,0,1,9,5.13,0,0,0,0,0,9
1,0,0,0,0,0,0,0,44,0,0,0,0,0,0
1,0,0,0,0,1,1,0,33.93,0,0,0,0,0,0
0,23,22,21,5,16,11,0,87.57,0,0,0,0,0,0
0,3,1,0,0,0,0,0,28.87,0,0,0,0,0,0
0,0,0,0,0,0,0,0,50.97,0,0,0,0,0,0
0,0,1,3,0,0,1,0,66.53,0,0,0,0,0,0
0,0,2,3,1,0,2,0,9.7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
0,8,14,2,5,8,14,0,55.37,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.93,0,0,0,0,0,0
0,8,9,12,6,22,12,0,14.97,0,0,0,0,0,0
0,0,0,0,0,10,29,0,60.03,0,0,0,0,0,0
0,7,7,2,0,6,22,2,18.07,0,1,1,0,0,0
0,0,0,0,0,0,0,0,18.8,0,0,0,0,0,0
0,0,9,0,2,0,0,0,12.6,0,0,0,0,0,0
0,0,0,0,0,0,0,3,25.3,1,0,1,0,1,0
0,2,2,3,0,2,0,2,4.73,0,0,0,0,2,0
0,66,45,53,26,2,0,0,4.57,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.73,0,0,0,0,0,0
0,0,0,0,0,0,0,0,66.53,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0
1,0,0,1,0,7,0,0,61.17,0,0,0,0,0,0
1,0,0,0,0,0,0,0,33.03,0,0,0,0,0,0
0,0,9,9,12,4,6,0,7.8,0,0,0,0,0,0
1,3,5,0,0,0,0,0,20.1,0,0,0,0,0,0
0,7,11,18,13,14,0,1,4.8,0,0,0,0,1,0
0,29,28,26,13,19,22,0,117.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14.73,0,0,0,0,0,0
1,0,0,0,0,0,0,0,16.6,0,0,0,0,0,0
0,6,0,0,0,0,0,0,46.7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,93.2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,95.23,0,0,0,0,0,0
1,0,3,1,6,6,13,0,102.67,0,0,0,0,0,0
0,14,1,0,0,0,0,0,1.97,0,0,0,0,0,0
0,0,0,8,10,14,5,0,37,0,0,0,0,0,0
0,13,13,4,10,0,0,0,9.23,0,0,0,0,0,0
0,2,7,4,2,5,5,4,17.1,0,0,0,0,0,1
0,11,2,0,0,5,10,1,46.5,0,0,0,0,1,0
0,1,3,0,5,2,1,0,24.27,0,0,0,0,0,0
1,0,0,9,0,0,0,0,2.77,0,0,0,0,0,0
0,6,12,11,9,4,10,0,17.6,0,0,0,0,0,0
0,8,14,11,5,13,12,0,29.53,0,0,0,0,0,0
1,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0
1,0,0,0,0,0,0,0,23.83,0,0,0,0,0,0
0,1,0,1,3,3,2,0,47.43,0,0,0,0,0,0
1,0,0,0,0,0,0,0,20.37,0,0,0,0,0,0
0,5,10,16,10,1,27,0,23.67,0,0,0,0,0,0
0,0,0,0,0,0,0,0,112.5,0,0,0,0,0,0
0,6,8,4,7,6,7,1,7.83,0,0,0,0,0,0
1,0,0,0,0,0,0,0,52.37,0,0,0,0,0,0
1,0,0,0,0,0,0,0,27.87,0,0,0,0,0,0
0,2,0,0,0,2,0,1,18.23,0,1,0,0,0,0
1,0,0,0,0,1,0,0,4.73,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0.37,0,0,0,0,0,0
0,1,0,13,9,7,8,0,41.37,0,0,0,0,0,0
0,0,0,0,0,0,0,0,62.1,0,0,0,0,0,0
0,4,7,3,3,5,4,0,19.63,0,0,0,0,0,0
0,1,0,8,7,10,0,0,4.7,0,0,0,0,0,0
0,2,0,0,0,0,0,1,0.37,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0
0,6,6,6,2,8,4,0,55.37,0,0,0,0,0,0
0,3,0,0,3,1,0,0,70.77,0,0,0,0,0,0
0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0
0,0,0,0,2,0,0,0,3.33,0,0,0,0,0,0
0,0,0,0,0,0,0,0,57.53,0,0,0,0,0,0
0,12,27,15,14,3,0,0,14.5,0,0,0,0,0,0
1,0,0,0,0,0,0,2,117.7,0,0,0,0,0,0
1,7,5,1,1,8,4,0,118.33,0,0,0,0,0,0
0,2,2,6,1,1,1,0,89.67,0,0,0,0,0,0
1,0,0,0,0,0,0,0,115.57,0,0,0,0,0,0
1,2,4,0,0,0,0,4,1.6,2,1,0,0,0,0
0,0,9,21,20,25,0,0,29.87,0,0,0,0,0,0
0,0,0,0,0,0,0,3,1.3,0,3,0,0,0,0
0,0,0,0,0,0,0,0,68.83,0,0,0,0,0,0
0,0,0,0,0,0,0,0,66.83,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0
0,12,11,16,3,7,6,0,11.97,0,0,0,0,0,0
0,13,10,0,0,0,0,1,1.77,0,0,0,0,1,0
0,0,0,0,0,0,0,0,26.87,0,0,0,0,0,0
0,1,0,0,0,0,0,0,107.37,0,0,0,0,0,0
0,21,12,22,1,2,12,0,38.07,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0.53,0,0,0,0,0,0
0,5,2,5,1,0,0,1,46.5,0,0,0,0,0,1
0,8,0,0,0,0,0,0,58.9,0,0,0,0,0,0
1,0,0,0,1,0,0,0,3.7,0,0,0,0,0,0
1,0,0,0,0,0,0,0,75.73,0,0,0,0,0,0
0,4,8,3,1,3,3,0,10.87,0,0,0,0,0,0
0,2,0,0,0,0,0,2,0.27,2,0,0,0,0,0
0,0,0,0,0,0,0,0,18.23,0,0,0,0,0,0
0,0,0,0,0,0,0,0,65.9,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,37.1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14.1,0,0,0,0,0,0
0,0,6,12,6,1,10,13,18.97,0,0,13,0,0,0
0,0,0,0,0,0,0,0,17.77,0,0,0,0,0,0
0,32,23,26,3,18,15,0,48.63,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25.93,0,0,0,0,0,0
0,4,6,15,0,6,8,0,7.9,0,0,0,0,0,0
1,0,0,0,0,0,0,0,52.67,0,0,0,0,0,0
1,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0
0,2,1,1,9,0,3,0,117.2,0,0,0,0,0,0
0,3,1,0,1,0,1,0,25.53,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0
1,0,0,0,0,0,0,0,15.57,0,0,0,0,0,0
0,7,4,2,0,3,5,0,6.13,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0
1,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31.03,0,0,0,0,0,0
0,1,2,8,5,1,4,0,18,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0.87,0,0,0,0,0,0
0,0,0,0,0,0,0,1,10.3,0,0,0,0,0,1
1,2,3,1,7,2,7,8,122.43,2,2,0,0,1,0
1,0,0,0,0,0,0,0,91.2,0,0,0,0,0,0
0,0,11,4,0,13,9,0,19.7,0,0,0,0,0,0
0,0,2,0,0,2,0,2,7.13,0,0,0,0,0,0
0,3,2,10,3,2,11,0,12.9,0,0,0,0,0,0
0,0,0,0,0,0,0,1,13.67,0,0,1,0,0,0
1,14,15,13,2,8,2,0,10.53,0,0,0,0,0,0
1,0,0,0,0,0,0,0,27.63,0,0,0,0,0,0
0,0,0,0,0,0,0,1,57.67,0,0,0,0,1,0
0,0,0,0,0,0,0,0,54.93,0,0,0,0,0,0
0,0,3,1,0,0,1,0,77.3,0,0,0,0,0,0
1,7,10,22,16,21,19,0,11.23,0,0,0,0,0,0
0,6,0,0,0,0,0,4,0.6,3,0,0,1,0,0
0,1,1,2,2,1,0,2,6.4,0,0,0,0,0,0
0,7,10,8,2,10,3,1,5.5,0,0,0,0,0,1
0,3,5,7,1,10,3,2,8.23,0,0,0,0,1,1
0,16,28,20,13,11,24,2,17.6,1,1,0,0,0,0
0,0,0,0,0,0,0,0,50.87,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0
0,11,16,18,13,22,36,4,6.2,0,2,1,0,0,1
0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0
0,5,4,7,2,8,10,0,8.9,0,0,0,0,0,0
0,1,1,2,1,1,3,0,6.33,0,0,0,0,0,0
0,3,1,7,6,2,3,1,66.77,0,0,1,0,0,0
0,19,21,23,2,0,0,7,7.6,0,2,3,0,0,1
0,9,8,7,7,4,6,1,53.8,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0
1,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
0,4,2,7,0,4,5,0,123.87,0,0,0,0,0,0
1,0,3,19,10,25,26,0,11.63,0,0,0,0,0,0
0,9,11,24,20,12,16,0,13.3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,63.27,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14.73,0,0,0,0,0,0
1,0,0,0,0,0,0,0,47.83,0,0,0,0,0,0
1,0,0,0,0,0,0,0,36.13,0,0,0,0,0,0
0,8,8,5,3,8,0,0,5.6,0,0,0,0,0,0
0,8,11,13,5,8,17,3,123.87,1,0,1,0,1,0
0,23,21,20,0,14,21,0,55.87,0,0,0,0,0,0
1,0,1,0,0,0,0,1,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0,44.33,0,0,0,0,0,0
0,0,0,1,0,0,0,1,2.63,0,0,1,0,0,0
1,0,0,0,0,0,0,0,100.97,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0
0,0,0,0,0,0,0,3,5.4,0,0,0,0,0,3
0,0,2,1,0,0,0,1,2.37,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.63,0,0,0,0,0,0
0,20,20,22,0,0,0,2,2.8,0,0,2,0,0,0
0,1,0,0,0,0,1,0,118.37,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0.2,0,0,0,0,0,0
0,0,0,3,0,2,10,0,18,0,0,0,0,0,0
0,3,3,4,1,3,1,1,12.93,0,0,1,0,0,0
1,0,0,0,0,0,0,0,17.47,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.57,0,0,0,0,0,0
0,0,3,6,6,2,9,0,20.6,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0
0,29,28,22,0,24,39,0,13.63,0,0,0,0,0,0
0,16,13,15,4,7,7,1,90.17,0,0,0,0,0,1
0,0,0,0,0,1,12,0,14.93,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0
0,14,15,6,6,1,7,0,45.13,0,0,0,0,0,0
0,1,0,0,0,0,0,3,0.5,3,0,0,0,0,0
1,3,24,11,13,28,16,0,69.77,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46.03,0,0,0,0,0,0
1,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0
0,7,8,10,0,9,7,0,21.7,0,0,0,0,0,0
0,9,11,13,2,0,4,0,5.63,0,0,0,0,0,0
0,0,0,0,0,0,0,0,123.87,0,0,0,0,0,0
1,0,1,0,0,0,0,4,1.47,0,4,0,0,0,0
0,0,0,0,0,0,0,0,14.73,0,0,0,0,0,0
0,0,11,10,9,0,16,1,70.83,0,0,1,0,0,0
0,1,3,1,1,0,2,0,49.6,0,0,0,0,0,0
0,1,2,5,0,0,0,0,40.93,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0
0,2,4,9,3,3,8,0,74.27,0,0,0,0,0,0
0,6,0,3,1,11,6,0,37.23,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.03,0,0,0,0,0,0
0,9,3,10,12,9,6,0,68.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,29.97,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0
1,9,19,0,0,0,0,0,1.67,0,0,0,0,0,0
1,0,0,0,0,0,0,0,18.97,0,0,0,0,0,0
0,0,1,0,3,0,0,0,3.33,0,0,0,0,0,0
1,0,0,0,1,0,0,1,3.83,0,0,0,0,0,0
0,45,57,48,10,0,0,0,4.1,0,0,0,0,0,0
0,5,6,3,0,0,0,2,2.13,0,0,2,0,0,0
0,24,13,1,5,13,21,0,31.3,0,0,0,0,0,0
0,1,0,3,1,3,4,0,48.37,0,0,0,0,0,0
0,0,1,4,0,0,0,2,3.17,0,0,1,1,0,0
0,0,0,0,0,0,0,0,13.63,0,0,0,0,0,0
0,4,0,3,0,2,2,0,18.23,0,0,0,0,0,0
0,15,24,9,2,27,12,0,35.97,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
0,33,32,18,13,34,24,1,6.4,0,0,1,0,0,0
0,0,4,0,0,1,0,0,64.27,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4.73,0,0,0,0,1,0
1,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0
0,0,0,1,0,3,1,0,15.47,0,0,0,0,0,0
